datetime,Open,High,Low,Close,RSI,Momentum,ATR,Volume,Label
2025-05-15T13:50:00.000Z,585.3599854,585.4299927,585.1900024,585.2800293,27.22019575,-0.7399902344,0.38671875,139011,Buy
2025-05-15T13:51:00.000Z,585.2800903,585.4249878,585.1400146,585.2949829,19.34360616,-0.05499267578,0.3860037667,122489,Buy
2025-05-15T13:52:00.000Z,585.2700195,585.7700195,585.1925049,585.710022,41.04074793,0.2100219727,0.4327915737,151868,Buy
2025-05-15T13:53:00.000Z,585.75,585.9099731,585.5700073,585.8800049,71.54624851,0.6400146484,0.3820713588,164430,Buy
2025-05-15T13:54:00.000Z,585.8800049,586.1400146,585.8549805,585.9400024,69.29913798,0.5700073242,0.352495466,167306,Buy
2025-05-15T13:55:00.000Z,585.9299927,585.9807129,585.7498779,585.9199829,87.7789081,0.6399536133,0.3269042969,123667,Buy
2025-05-15T13:56:00.000Z,585.8800049,586.1699829,585.7000122,586.1450195,88.94614158,0.8500366211,0.3468976702,128943,Buy
2025-05-15T13:57:00.000Z,586.1450195,586.210022,585.7700195,585.8599854,74.3666017,0.1499633789,0.3754708426,215526,Buy
2025-05-15T13:58:00.000Z,585.8499756,586.0599976,585.789978,586.0100098,76.97941136,0.1300048828,0.3733346122,126141,Buy
2025-05-15T13:59:00.000Z,586.0200195,586.1799927,585.9500122,586.1400146,70.67073529,0.200012207,0.3236868722,144196,Buy
2025-05-15T14:00:00.000Z,586.1300049,586.5200195,586.0999756,586.4154053,73.36956522,0.4954223633,0.3351266044,310178,Buy
2025-05-15T14:01:00.000Z,586.4299927,587.1300049,586.4299927,587.0100098,81.84328114,0.8649902344,0.3944091797,304383,Sell
2025-05-15T14:02:00.000Z,587.0300293,587.0700073,586.6300049,586.6699829,68.74885566,0.8099975586,0.4242902483,315910,Sell
2025-05-15T14:03:00.000Z,586.664978,586.8394775,586.6450195,586.710022,65.56373785,0.700012207,0.3849312919,130127,Sell
2025-05-15T14:04:00.000Z,586.710022,586.8800049,586.6300049,586.8099976,79.1403003,0.6699829102,0.3577880859,101522,Sell
2025-05-15T14:05:00.000Z,586.8099976,586.8200073,586.6500244,586.7600098,74.50933461,0.3446044922,0.3434971401,265647,Sell
2025-05-15T14:06:00.000Z,586.7449951,586.789978,586.4699707,586.664978,67.55664421,-0.3450317383,0.3563581194,134544,Sell
2025-05-15T14:07:00.000Z,586.6400146,586.7199707,586.5200195,586.5999756,57.18358039,-0.07000732422,0.3249162946,113412,Sell
2025-05-15T14:08:00.000Z,586.6199951,586.6400146,586.3800049,586.4099731,15.90956377,-0.3000488281,0.262058803,79781,Sell
2025-05-15T14:09:00.000Z,586.4000244,586.4199829,586.2299805,586.2399902,19.71976274,-0.5700073242,0.2263445173,106203,Sell
2025-05-15T14:10:00.000Z,586.2299805,586.2550049,585.5499878,585.8499756,9.431680774,-0.9100341797,0.299281529,205689,Buy
2025-05-15T14:11:00.000Z,585.8200073,586.0499878,585.710022,585.9451294,9.017815826,-0.7198486328,0.3121337891,147485,Buy
2025-05-15T14:12:00.000Z,585.9249878,586.1900024,585.7800293,586.0250244,16.13229835,-0.5749511719,0.3464181083,161475,Sell
2025-05-15T14:13:00.000Z,586.039978,586.1400146,585.8599854,585.9199829,15.98484004,-0.4899902344,0.3407069615,109737,Buy
2025-05-15T14:14:00.000Z,585.9215698,586.3099976,585.9215698,586.2299805,36.19511751,-0.01000976563,0.3676321847,140603,Buy
2025-05-15T14:15:00.000Z,586.2399902,586.2999878,585.9500122,586.1400146,39.11502682,0.2900390625,0.3804844448,123090,Buy
2025-05-15T14:16:00.000Z,585.9692993,586.3699951,585.7199707,585.9692993,39.09193763,0.02416992188,0.4462018694,231006,Buy
2025-05-15T14:17:00.000Z,586.0100098,586.0100098,585.6799927,585.9899902,58.033338,-0.03503417969,0.3926304408,125234,Buy
2025-05-15T14:18:00.000Z,586,586.2399902,585.9199829,586.1900024,62.54063516,0.2700195313,0.3897792271,132321,Buy
2025-05-15T14:19:00.000Z,586.2199707,586.5599976,586.0999756,586.5,69.68531822,0.2700195313,0.3969290597,138949,Buy
2025-05-15T14:20:00.000Z,586.4899902,586.6199951,586.4400024,586.6199951,78.65673879,0.4799804688,0.3826381138,125455,Sell
2025-05-15T14:21:00.000Z,586.6099854,586.6900024,586.3099976,586.3300171,54.16349134,0.3607177734,0.3814348493,159229,Sell
2025-05-15T14:22:00.000Z,586.3400269,586.460022,586.2399902,586.4550171,62.73880634,0.4650268555,0.3628714425,112050,Sell
2025-05-15T14:23:00.000Z,586.4400024,586.539978,586.3200073,586.5,73.89130076,0.3099975586,0.3014351981,85349,Sell
2025-05-15T14:24:00.000Z,586.5,586.6400146,586.3699951,586.5510254,74.58542848,0.05102539063,0.2928641183,96496,Sell
2025-05-15T14:25:00.000Z,586.5499878,586.6500244,586.3099976,586.5900269,70.40981565,-0.02996826172,0.2957240513,119148,Sell
2025-05-15T14:26:00.000Z,586.5900269,586.6199951,586.210022,586.3200073,40.42594637,-0.01000976563,0.2885742188,106827,Sell
2025-05-15T14:27:00.000Z,586.3300171,586.3900146,586.0599976,586.0599976,24.07459734,-0.3950195313,0.3100062779,99112,Sell
2025-05-15T14:28:00.000Z,586.0300293,586.210022,585.9699707,586,30.58806635,-0.5,0.2900129046,100025,Sell
2025-05-15T14:29:00.000Z,586.0100098,586.0449829,585.7999878,585.8900146,16.16840874,-0.6610107422,0.2935791016,120910,Sell
2025-05-15T14:30:00.000Z,585.8699951,585.9796753,585.7700195,585.9500122,17.64917068,-0.6400146484,0.2921055385,166811,Sell
2025-05-15T14:31:00.000Z,585.9412231,585.9799805,585.7700195,585.8093262,10.53520395,-0.5106811523,0.2835257394,86272,Sell
2025-05-15T14:32:00.000Z,585.7700195,585.7800293,585.5499268,585.6400146,5.607210085,-0.4199829102,0.2678222656,136284,Sell
2025-05-15T14:33:00.000Z,585.6400146,585.7299805,585.460022,585.6221924,7.336368386,-0.3778076172,0.247820173,120960,Buy
2025-05-15T14:34:00.000Z,585.6599731,585.7399902,585.5800171,585.6199951,10.71389646,-0.2700195313,0.2235281808,129638,Buy
2025-05-15T14:35:00.000Z,585.5900269,585.6300049,585.3400269,585.4500122,8.955087911,-0.5,0.2306605748,340332,Buy
2025-05-15T14:36:00.000Z,585.4299927,585.710022,585.3499756,585.6400146,33.33333333,-0.1693115234,0.2470964704,139742,Buy
2025-05-15T14:37:00.000Z,585.5026855,585.6599731,585.3099976,585.5026855,22.96569532,-0.1373291016,0.2671421596,119533,Buy
2025-05-15T14:38:00.000Z,585.5200195,585.710022,585.460022,585.6900024,43.17340596,0.06781005859,0.2728620257,84492,Buy
2025-05-15T14:39:00.000Z,585.6799927,585.9000244,585.6500244,585.75,57.19189017,0.1300048828,0.2757045201,118027,Buy
2025-05-15T14:40:00.000Z,586,586.0499878,585.7199707,586,68.95052657,0.549987793,0.2842843192,162120,Buy
2025-05-15T14:41:00.000Z,586,586.1149902,585.7600098,585.7750854,56.35854061,0.1350708008,0.3121425084,121460,Buy
2025-05-15T14:42:00.000Z,585.75,586.1400146,585.75,586.1300049,74.20798748,0.6273193359,0.3264334542,87295,Sell
2025-05-15T14:43:00.000Z,586.0599976,586.25,586.0200195,586.0599976,66.34830126,0.3699951172,0.3078526088,201003,Buy
2025-05-15T14:44:00.000Z,586.0999756,586.1300049,585.9450073,585.9949951,70.30715005,0.2449951172,0.2842843192,78699,Sell
2025-05-15T14:45:00.000Z,585.9500122,586.2199707,585.9199829,586.0300293,66.04088684,0.03002929688,0.2914254325,115112,Buy
2025-05-15T14:46:00.000Z,586.0100098,586.1149902,585.8699951,585.9650269,60.09629163,0.1899414063,0.2907104492,91694,Buy
2025-05-15T14:47:00.000Z,585.960022,586.2000122,585.9500122,586.1199951,56.18628068,-0.01000976563,0.2792794364,97674,Sell
2025-05-15T14:48:00.000Z,586.1300049,586.3200073,586.1199951,586.289978,78.13875917,0.2299804688,0.2571411133,55959,Buy
2025-05-15T14:49:00.000Z,586.2800903,586.3300171,585.8693237,585.8693237,36.70878198,-0.1256713867,0.267238072,133860,Buy
2025-05-15T14:50:00.000Z,585.8599854,586.0499878,585.6350098,586.039978,49.07428313,0.009948730469,0.2936662946,119938,Buy
2025-05-15T14:51:00.000Z,586,586.2999878,585.9899902,586,50.23691205,0.03497314453,0.3115234375,96352,Buy
2025-05-15T14:52:00.000Z,586.0499878,586.1400146,586.0200195,586.0999756,53.11921611,-0.02001953125,0.2858101981,13300,Buy
2025-05-15T14:54:00.000Z,586.2999878,586.3599854,586.2349854,586.3300171,64.18809908,0.0400390625,0.2686680385,225051,Buy
2025-05-15T14:55:00.000Z,586.3200073,586.5250244,586.289978,586.4500122,63.1871616,0.5806884766,0.266531808,142471,Buy
2025-05-15T14:56:00.000Z,586.460022,586.6300049,586.4400024,586.4799805,58.54890976,0.4400024414,0.2651018415,111716,Buy
2025-05-15T14:57:00.000Z,586.4699707,586.5200195,586.3800049,586.4949951,94.33440014,0.4949951172,0.2192905971,141443,Buy
2025-05-15T14:58:00.000Z,586.5,586.5999756,586.4000244,586.5900269,93.65433056,0.4900512695,0.1885724749,136011,Buy
2025-05-15T14:59:00.000Z,586.6099854,586.6400146,586.4899902,586.6400146,100,0.3099975586,0.1657191685,84821,Buy
2025-05-15T15:00:00.000Z,586.6400146,586.789978,586.5,586.7098999,100,0.2598876953,0.1900024414,142133,Buy
2025-05-15T15:01:00.000Z,586.7199707,586.7600098,586.4799805,586.6199951,80.86267377,0.1400146484,0.2121494838,166345,Buy
2025-05-15T15:02:00.000Z,586.6300049,586.7199707,586.5599976,586.710022,79.55870108,0.2150268555,0.2014247349,98231,Buy
2025-05-15T15:03:00.000Z,586.710022,587.0407104,586.7000122,587.0300293,87.6818866,0.4400024414,0.2229527065,170048,Buy
2025-05-15T15:04:00.000Z,587.2199707,587.3087158,587.0200195,587.2199707,90.06341069,0.5799560547,0.2441929408,286373,Sell
2025-05-15T15:05:00.000Z,587.2399902,587.4699707,587.1799927,587.2299805,89.03283449,0.5200805664,0.2570539202,313280,Buy
2025-05-15T15:06:00.000Z,587.2199707,587.2999878,587.1300049,587.1500244,80.01005603,0.5300292969,0.2599051339,161517,Buy
2025-05-15T15:07:00.000Z,587.1400146,587.3099976,587.1099854,587.25,80.69372182,0.5399780273,0.2470528739,145620,Buy
2025-05-15T15:08:00.000Z,587.25,587.3300171,587.1749878,587.2199707,86.58627363,0.1899414063,0.229195731,133894,Buy
2025-05-15T15:09:00.000Z,587.2199707,587.2800293,587.1300049,587.1500244,77.50476917,-0.06994628906,0.2277744838,102232,Buy
2025-05-15T15:10:00.000Z,587.1599731,587.4299927,587.1500244,587.4000244,75.347048,0.1700439453,0.2190987723,101269,Buy
2025-05-15T15:11:00.000Z,587.3947754,587.5700073,587.3947754,587.4754028,70.75686936,0.325378418,0.2028895787,268856,Buy
2025-05-15T15:12:00.000Z,587.4799805,587.6500244,587.2800293,587.5809937,74.68876105,0.3309936523,0.2143205915,224795,Buy
2025-05-15T15:13:00.000Z,587.5900269,587.6500244,587.5700073,587.5999756,84.61682945,0.3800048828,0.2014683315,112372,Buy
2025-05-15T15:14:00.000Z,587.5949707,587.6300049,587.5200195,587.6300049,82.76152389,0.4799804688,0.1886073521,244479,Buy
2025-05-15T15:15:00.000Z,587.6099854,587.8900146,587.5999756,587.8599854,91.03146032,0.4599609375,0.2078944615,284269,Buy
2025-05-15T15:16:00.000Z,587.8800049,587.9949951,587.8699951,587.9799805,100,0.5045776367,0.2043195452,160472,Buy
2025-05-15T15:17:00.000Z,587.9813843,588.2800293,587.9813843,588.1049805,100,0.5239868164,0.2069876535,326069,Buy
2025-05-15T15:18:00.000Z,588.1099854,588.1660156,587.9815063,588,85.70835064,0.4000244141,0.2083129883,160966,Buy
2025-05-15T15:19:00.000Z,587.9924927,588.1699829,587.9899902,588.135376,86.2652719,0.5053710938,0.1811697824,243884,Buy
2025-05-15T15:20:00.000Z,588.1400146,588.1799927,588.0949707,588.1749878,86.62623435,0.3150024414,0.1818847656,149285,Sell
2025-05-15T15:21:00.000Z,588.1699829,588.7550049,588.1599731,588.7199707,91.92412433,0.7399902344,0.2511771066,289318,Sell
2025-05-15T15:22:00.000Z,588.7299805,588.9099731,588.3900146,588.4699707,73.10644594,0.3649902344,0.28402274,277774,Sell
2025-05-15T15:23:00.000Z,588.4699707,588.5800171,588.3400879,588.4041138,66.75345967,0.4041137695,0.300441197,1136737,Buy
2025-05-15T15:24:00.000Z,588.4199829,588.4899902,588.289978,588.289978,57.37075045,0.1546020508,0.2863507952,146706,Buy
2025-05-15T15:25:00.000Z,588.2999878,588.335022,588.0999756,588.1300049,54.96225888,-0.04498291016,0.2935703823,155104,Sell
2025-05-15T15:26:00.000Z,588.1500854,588.2199707,587.9699707,588.0100098,45.15794437,-0.7099609375,0.3035714286,187360,Buy
2025-05-15T15:27:00.000Z,588,588.1599731,587.9807129,588.1199951,47.98551178,-0.3499755859,0.3170340402,236063,Buy
2025-05-15T15:28:00.000Z,588.1199951,588.5250854,588.1199951,588.4400024,37.72019061,0.03588867188,0.2898995536,86149,Sell
2025-05-15T15:29:00.000Z,588.4299927,588.4299927,588.25,588.3499756,43.87767813,0.05999755859,0.2413330078,125770,Sell
2025-05-15T15:30:00.000Z,588.3699951,588.4000244,588.0648804,588.0999756,36.93703141,-0.03002929688,0.2549351283,127266,Buy
2025-05-15T15:31:00.000Z,588.1049805,588.289978,588.0900269,588.1500244,43.6386839,0.1400146484,0.254926409,90727,Buy
2025-05-15T15:32:00.000Z,588.164978,588.3099976,588.0800171,588.1749878,52.33065587,0.05499267578,0.2542027065,90343,Buy
2025-05-15T15:33:00.000Z,588.1799927,588.289978,588.1599731,588.2199707,61.79536415,-0.2200317383,0.2370605469,44680,Buy
2025-05-15T15:34:00.000Z,588.2299805,588.3099976,588.1699829,588.3099976,60.9189758,-0.03997802734,0.2314540318,36149,Buy
2025-05-15T15:35:00.000Z,588.3200073,588.4400024,588.25,588.3800049,45.16192539,0.2800292969,0.2007271903,71174,Buy
2025-05-15T15:36:00.000Z,588.3900146,588.5300293,588.2800293,588.289978,45.16192539,0.1399536133,0.2107282366,82462,Buy
2025-05-15T15:37:00.000Z,588.2999878,588.4500122,588.1608887,588.380127,80.43766578,0.2051391602,0.2041538783,97870,Buy
2025-05-15T15:38:00.000Z,588.4000244,588.5100098,588.3800049,588.4799805,82.3480134,0.2600097656,0.1941615513,56438,Buy
2025-05-15T15:39:00.000Z,588.4899902,588.5800171,588.3800049,588.5750122,84.48021886,0.2650146484,0.1898803711,186070,Buy
2025-05-15T15:40:00.000Z,588.5900269,588.8599854,588.5900269,588.6699829,85.71151797,0.2899780273,0.2098737444,187716,Buy
2025-05-15T15:41:00.000Z,588.6799927,588.7800293,588.6002808,588.7800293,86.15153507,0.4900512695,0.215550014,75857,Buy
2025-05-15T15:42:00.000Z,588.7600098,588.8400269,588.6350098,588.8200073,85.48085441,0.4398803711,0.2176949637,80758,Buy
2025-05-15T15:43:00.000Z,588.8200073,589.0800171,588.7600098,589.0200195,100,0.5400390625,0.22769601,181401,Buy
2025-05-15T15:44:00.000Z,589.0300293,589.4199829,589.0100098,589.2800293,100,0.7050170898,0.24496024,196565,Sell
2025-05-15T15:45:00.000Z,589.2999878,589.3798828,589.2650146,589.3099976,100,0.6400146484,0.2427978516,304656,Sell
2025-05-15T15:46:00.000Z,589.2999878,589.2999878,589.0750122,589.1300049,80.32819692,0.3499755859,0.2463640485,226777,Sell
2025-05-15T15:47:00.000Z,589.1400146,589.2700195,588.9500122,589.1199951,77.10861093,0.299987793,0.2535138811,162301,Sell
2025-05-15T15:48:00.000Z,589.2050171,589.2399902,589.0900269,589.2050171,76.3969975,0.1849975586,0.2492588588,49552,Sell
2025-05-15T15:49:00.000Z,589.1900024,589.2199707,588.9849854,589.0200195,60.526823,-0.2600097656,0.2535400391,67646,Sell
2025-05-15T15:50:00.000Z,589.0200806,589.0449829,588.6099854,588.6099854,32.32663369,-0.700012207,0.2699672154,161969,Buy
2025-05-15T15:51:00.000Z,588.6199951,588.9299927,588.6199951,588.8800049,32.90558164,-0.25,0.2556849888,199722,Sell
2025-05-15T15:52:00.000Z,588.8699951,588.9949951,588.8099976,588.8950195,32.03698811,-0.2249755859,0.2657034738,91770,Buy
2025-05-15T15:53:00.000Z,588.9000244,588.9099731,588.6900024,588.8599854,36.63444109,-0.3450317383,0.2649884905,52727,Buy
2025-05-15T15:54:00.000Z,588.7700195,588.8800049,588.6900024,588.7700195,33.94736842,-0.25,0.2464163644,51159,Buy
2025-05-15T15:55:00.000Z,588.789978,588.9998779,588.7399902,588.9500122,39.2408323,0.3400268555,0.2621198382,69837,Buy
2025-05-15T15:56:00.000Z,588.8300171,588.9749756,588.710022,588.8300171,41.5181734,-0.04998779297,0.2664010184,73839,Buy
2025-05-15T15:57:00.000Z,588.8599854,588.9699707,588.8098145,588.93927,70.0961037,0.04425048828,0.2271379743,85626,Buy
2025-05-15T15:58:00.000Z,588.9349976,589.0750122,588.8699951,589.0592041,63.38927399,0.19921875,0.2121407645,71208,Buy
2025-05-15T15:59:00.000Z,589.0700073,589.0999756,589,589.0800171,63.70377068,0.3099975586,0.1999947684,55494,Buy
2025-05-15T16:00:00.000Z,589.0900269,589.2999878,589.0599976,589.2349243,73.58519542,0.2849121094,0.2028547015,96931,Buy
2025-05-15T16:01:00.000Z,589.2399902,589.2999878,588.8649902,588.8800049,55.18889657,0.04998779297,0.2378540039,114933,Buy
2025-05-15T16:02:00.000Z,588.9000244,589.1099854,588.9000244,588.9801025,51.53534724,0.04083251953,0.2307216099,119074,Buy
2025-05-15T16:03:00.000Z,588.9801025,589.2000122,588.9199829,589.2000122,67.13203708,0.1408081055,0.232875279,102145,Buy
2025-05-15T16:04:00.000Z,589.18927,589.289978,589.0999756,589.2214966,64.22419097,0.1414794922,0.2371390206,1562573,Buy
2025-05-15T16:05:00.000Z,589.2299805,589.4349976,589.2299805,589.3699951,65.2254515,0.1350708008,0.2371390206,342884,Buy
2025-05-15T16:06:00.000Z,589.3800049,589.75,589.3699951,589.5900269,70.90463324,0.7100219727,0.2771432059,184410,Sell
2025-05-15T16:07:00.000Z,589.5999756,589.7199707,589.4699707,589.4899902,60.94724158,0.5098876953,0.2785731724,115208,Sell
2025-05-15T16:08:00.000Z,589.4699707,589.75,589.4199829,589.7199707,90.3814554,0.5199584961,0.2635759626,106365,Sell
2025-05-15T16:09:00.000Z,589.7199707,590.0999756,589.6199951,589.8850708,90.94725214,0.6635742188,0.3021501814,220086,Sell
2025-05-15T16:10:00.000Z,589.8800049,589.8800049,589.5800171,589.6951294,73.0271375,0.3251342773,0.3050013951,379853,Sell
2025-05-15T16:11:00.000Z,589.7000122,589.7199707,589.3549805,589.5599976,64.23803656,-0.03002929688,0.3299996512,302780,Sell
2025-05-15T16:12:00.000Z,589.5499878,589.5499878,589.3300171,589.3599854,49.59645669,-0.1300048828,0.3321358817,489398,Buy
2025-05-15T16:13:00.000Z,589.3599854,589.3900146,589.2700806,589.3449707,38.16402335,-0.375,0.2949829102,88123,Sell
2025-05-15T16:14:00.000Z,589.3400269,589.5,589.2849731,589.3900146,44.9003736,-0.4950561523,0.2899867467,78773,Sell
2025-05-15T16:15:00.000Z,589.3950195,589.4699707,589.3200073,589.4199829,30.77524838,-0.2751464844,0.2642647879,114517,Sell
2025-05-15T16:16:00.000Z,589.4400024,589.5599976,589.2999878,589.5300293,25.5197374,-0.02996826172,0.2328404018,163322,Sell
2025-05-15T16:17:00.000Z,589.5300293,589.5700073,589.4199829,589.4349976,29.36277358,0.07501220703,0.2114170619,70067,Sell
2025-05-15T16:18:00.000Z,589.4351196,589.4498901,589.1099854,589.1300049,23.12914791,-0.2149658203,0.2078334263,135622,Buy
2025-05-15T16:19:00.000Z,589.1350098,589.2750244,589.0999756,589.2700195,43.92215075,-0.1199951172,0.2014160156,77508,Sell
2025-05-15T16:20:00.000Z,589.2897949,589.3099976,589.109314,589.2600098,44.22118897,-0.1599731445,0.2129516602,152065,Sell
2025-05-15T16:21:00.000Z,589.2600098,589.2600098,588.9500122,589.0499878,31.11141249,-0.4800415039,0.2265189035,85531,Buy
2025-05-15T16:22:00.000Z,589.1099854,589.2199707,588.9899902,589.1099854,33.3355207,-0.325012207,0.2379499163,54303,Sell
2025-05-15T16:23:00.000Z,589.1199951,589.2800293,589.1110229,589.1900024,31.11141249,0.05999755859,0.224949428,61114,Sell
2025-05-15T16:24:00.000Z,589.1900024,589.2299805,589.0599976,589.1599731,33.53310919,-0.1100463867,0.2278006417,64390,Buy
2025-05-15T16:25:00.000Z,589.1699829,589.1699829,589.0200195,589.0300293,42.42648419,-0.2299804688,0.2006661551,59524,Buy
2025-05-15T16:26:00.000Z,589.0200195,589.0979004,589.0200195,589.0599976,30.90666963,0.01000976563,0.1867850167,53285,Buy
2025-05-15T16:27:00.000Z,589.0499878,589.0900269,588.7713013,588.835022,22.22133567,-0.2749633789,0.2036481585,130937,Buy
2025-05-15T16:28:00.000Z,589,589.0200195,588.7800293,589,46.52818991,-0.1900024414,0.1936471122,84920,Sell
2025-05-15T16:29:00.000Z,589,589.2299805,589,589.1699829,53.61476796,0.01000976563,0.1936471122,45877,Sell
2025-05-15T16:30:00.000Z,589.1599731,589.2700195,589.0650024,589.1599731,48.02409639,0.1299438477,0.1987915039,68935,Sell
2025-05-15T16:31:00.000Z,589.1599731,589.2700195,589.1099854,589.2089844,53.14630515,0.1489868164,0.1973702567,66497,Buy
2025-05-15T16:32:00.000Z,589.210022,589.2199707,588.8699951,588.8950195,42.98935091,0.05999755859,0.2259434291,167051,Buy
2025-05-15T16:33:00.000Z,588.8900146,588.9749756,588.8699951,588.9099731,42.08628461,-0.09002685547,0.2298148019,93904,Buy
2025-05-15T16:34:00.000Z,588.8900146,589.0900269,588.8300171,589.0100098,60.63190685,-0.1599731445,0.2214268276,48223,Buy
2025-05-15T16:35:00.000Z,589.0200195,589.0800171,588.8900146,589.0100098,50.7606679,-0.1499633789,0.2142857143,107457,Buy
2025-05-15T16:36:00.000Z,589.0200195,589.3165894,589,589.2999878,58.35556253,0.09100341797,0.2266584124,95830,Buy
2025-05-15T16:37:00.000Z,589.3099976,589.460022,589.2949829,589.3900146,63.40613218,0.4949951172,0.2209472656,101254,Buy
2025-05-15T16:38:00.000Z,589.3800049,589.5,589.3099976,589.460022,64.28025832,0.5500488281,0.2252284459,98380,Buy
2025-05-15T16:39:00.000Z,589.4650269,589.6450195,589.460022,589.5100098,100,0.5,0.2016601563,91805,Buy
2025-05-15T16:40:00.000Z,589.5100098,589.6099854,589.5,589.5700073,100,0.5599975586,0.2023751395,65378,Buy
2025-05-15T16:41:00.000Z,589.5700073,589.6500244,589.3250122,589.3900146,75.67634444,0.09002685547,0.2116612026,118331,Buy
2025-05-15T16:42:00.000Z,589.3800049,589.5949707,589.3699951,589.5499878,80,0.1599731445,0.2166573661,68499,Buy
2025-05-15T16:43:00.000Z,589.5499878,589.5599976,589.4899902,589.5200195,67.19122556,0.05999755859,0.1814313616,52800,Buy
2025-05-15T16:44:00.000Z,589.5217896,589.5983887,589.5217896,589.5700073,65.0015261,0.05999755859,0.1687970843,61976,Buy
2025-05-15T16:45:00.000Z,589.5800171,589.8400269,589.5800171,589.8395996,73.73845332,0.2695922852,0.1787981306,122492,Buy
2025-05-15T16:46:00.000Z,589.8400269,589.9199829,589.75,589.789978,67.51699381,0.3999633789,0.1766531808,114403,Buy
2025-05-15T16:47:00.000Z,589.789978,589.9849854,589.7750244,589.9050293,69.61057521,0.3550415039,0.1909354074,125807,Sell
2025-05-15T16:48:00.000Z,589.9899902,589.9949951,589.9000244,589.9899902,89.51599936,0.4699707031,0.1580723354,88881,Sell
2025-05-15T16:49:00.000Z,589.9899902,590.0150146,589.9000244,590.0100098,87.14637753,0.4400024414,0.1423601423,149433,Sell
2025-05-15T16:50:00.000Z,590.0200195,590.0200195,589.914917,589.9199829,79.44109983,0.08038330078,0.1473737444,235800,Sell
2025-05-15T16:51:00.000Z,589.9099731,589.9099731,589.75,589.8786011,73.00691664,0.08862304688,0.1592843192,94723,Buy
2025-05-15T16:52:00.000Z,589.8800049,589.9299927,589.7600098,589.7600098,42.3420249,-0.1450195313,0.1464233398,54932,Buy
2025-05-15T16:53:00.000Z,589.7600098,589.8800049,589.75,589.8099976,51.92488263,-0.1799926758,0.1407121931,71370,Buy
2025-05-15T16:54:00.000Z,589.8099976,589.9199829,589.8099976,589.9000244,49.49445129,-0.1099853516,0.1264299665,70554,Buy
2025-05-15T16:55:00.000Z,589.9199829,589.9699707,589.8099976,589.8148193,32.31451812,-0.1051635742,0.1357160296,74131,Buy
2025-05-15T16:56:00.000Z,589.8200073,589.9500122,589.7399902,589.9299927,43.22340536,0.05139160156,0.1492919922,83062,Buy
2025-05-15T16:57:00.000Z,589.9249878,589.9500122,589.8400269,589.8499756,43.9688716,0.08996582031,0.1499895368,43964,Buy
2025-05-15T16:58:00.000Z,589.8800049,589.8800049,589.8800049,589.8800049,50.12335085,0.07000732422,0.1271362305,60100,Buy
2025-05-15T16:59:00.000Z,589.8850098,590.2000122,589.8850098,590.1699829,77.68526915,0.2699584961,0.1478533064,97926,Buy
2025-05-15T17:00:00.000Z,590.1875,590.2700195,590.0499268,590.1099854,69.98779992,0.2951660156,0.160723005,124848,Buy
2025-05-15T17:01:00.000Z,590.0800171,590.1900024,590.0650024,590.0800171,63.03598267,0.1500244141,0.1628679548,87054,Buy
2025-05-15T17:02:00.000Z,590.25,590.2678223,590.0900269,590.25,78.07086614,0.4000244141,0.1654139927,105737,Buy
2025-05-15T17:03:00.000Z,590.2399902,590.4699707,590.2014771,590.4699707,80.68252757,0.5899658203,0.1737670898,167661,Sell
